loci	
1758	161402_74	0.945073885545455
1759	161415_15	0.948051031631232
1760	161634_49	0.726967635929064
1761	161636_46	0.735632048291139
1762	161650_61	0.78708912942649
1763	161736_8	0.510136191514739
1764	161735_59	0.526644242852369
1765	161811_113	0.561876532546295
1766	161824_128	0.661614692434645
1767	161915_64	0.958038774190093
1768	162153_109	0.862401818137809
1769	162185_126	0.437292246700313
1770	162186_33	0.443340404519765
1771	355213_23	0.00209406972617237
1772	162218_10	0.885447543364619
1773	162267_42	6.23475676643932e-07
1774	162305_119	0.000380543916687958
1775	162306_139	0.000710460451310277
1776	162344_55	0.99399535060262
1777	162398_79	0.64602997202148
1778	162404_20	0.662737111240977
1779	162708_32	0.724617237066947
1780	163057_113	0.930145772058937
1781	163058_132	0.920103316864238
1782	163075_58	0.734233387999187
1783	163160_38	0.871266279706791
1784	163526_53	0.0303549260821195
1785	163540_13	0.0262392294473662
1786	163745_55	3.43327091582635e-62
1787	163099_77	1.11911075951284e-08
1788	163130_114	0.229762918876536
1789	163297_8	0.393302095267359
1790	163298_6	0.396039537956762
1791	163658_72	0.990370600080027
1792	163659_149	0.990370600080027
1793	163823_104	6.83661497719953e-13
1794	163824_99	0.82089122613157
1795	163910_112	3.57676921427372e-05
1796	163865_133	0.147695279350279
1797	164218_121	0.0302440834865191
1798	164260_110	0.852890502019924
1799	164265_88	0.992826297839537
1800	165356_53	NA
1801	165692_80	0.140196981805144
1802	165911_12	0.304408847031187
1803	166162_70	2.82775036742722e-06
1804	166176_69	0.0607737681948626
1805	166177_93	0.5054153859362
1806	166494_88	6.08738250297909e-05
1807	166301_7	7.02287413429261e-08
1808	166419_77	0.0650022311119035
1809	166421_106	0.620162724183486
1810	166424_142	0.0274288830833449
1811	166475_95	0.962250333626404
1812	166476_79	0.95421288704693
1813	166354_40	0.508280962899132
1814	166363_44	0.560207403453825
1815	166374_66	0.998156711027445
1816	166545_89	0.969493379149876
1817	166560_13	0.969872051556844
1818	166561_41	0.967783031338969
1819	166562_140	0.965408205745606
1820	166573_131	0.809545694875057
1821	166584_134	0.832107858578274
1822	166593_8	0.797857312671838
1823	166604_121	0.985061384117879
1824	166624_145	0.0343567347362349
1825	166702_129	0.972111004092141
1826	166829_85	0.342982487347824
1827	166843_37	0.196455368777236
1828	166899_86	0.155734187937272
1829	166927_60	0.479884853093531
1830	167050_117	0.992272719349763
1831	167054_81	0.436181554231273
1832	167103_149	0.469037071593772
1833	167104_59	0.587030818806116
1834	167106_32	0.52308335690413
1835	167107_77	0.82885671642796
1836	167207_53	0.767075898640756
1837	167226_19	0.249566329949385
1838	167267_72	6.64031369155727e-28
1839	167383_110	0.682012101911804
1840	167483_102	0.762263736466173
1841	167492_25	0.954927436425517
1842	167567_5	0.841672971012948
1843	358161_82	0.164795711223087
1844	167948_85	0.782281029970595
1845	168385_134	0.115335811221867
1846	168387_123	0.137399483281498
1847	358341_24	0.337497725211595
1848	168400_30	0.000132539800531164
1849	168466_66	0.620136134114099
1850	358395_99	1.39874753755679e-95
1851	168901_143	0.0858763262238306
1852	168953_7	0.00634064049713295
1853	169027_24	0.451938513632252
1854	169319_49	0.61373185057064
1855	169485_73	0.872128786952379
1856	169494_92	0.0380983458780587
1857	169655_51	0.400268201192664
1858	169656_37	0.4748987951133
1859	169865_65	8.34089890134981e-25
1860	169933_69	0.982634513771878
1861	169934_25	0.952765132908197
1862	169990_11	0.849393497659322
1863	170036_50	0.378097790332896
1864	170037_142	0.646174462794857
1865	170038_136	0.703595956475574
1866	170146_142	0.75715586109507
1867	170407_129	0.186686152513929
1868	170401_75	0.8445214569262
1869	170409_61	0.916160833015043
1870	170410_138	0.512462335997523
1871	170417_105	0.0518033739062494
1872	170418_149	0.0736953280221572
1873	170527_117	7.72841198251895e-05
1874	170528_37	0.326154214702461
1875	170537_56	0.885419552150798
1876	170542_108	0.797612119326789
1877	359516_126	0.376154456391653
1878	170663_61	NA
1879	170651_98	0.699545006345152
1880	170652_31	0.664806730260334
1881	170808_70	0.991928261271385
1882	170831_105	0.982883971577763
1883	170709_60	1.01781238652805e-08
1884	170720_35	1.25271303550789e-15
1885	171141_145	0.300062631246527
1886	171142_133	0.30165566152967
1887	170848_136	0.0214573657676069
1888	170850_136	0.0209703895378431
1889	170851_38	0.0446229642534667
1890	171010_112	0.206977515566593
1891	171618_49	0.885007316320922
1892	171629_6	0.021808585686947
1893	171633_103	0.708591795784541
1894	171323_96	0.739967973424517
1895	171504_70	0.323459520678929
1896	171675_148	0.684819899045235
1897	171880_58	0.533692437623004
1898	172329_89	0.000380233902000291
1899	172408_98	0.408082980946999
1900	172448_63	0.00740505888778781
1901	172540_58	0.00957814921041106
1902	172581_56	0.31885322807589
1903	172564_63	0.919239467187753
1904	172627_112	0.685440513389145
1905	172606_85	0.937798641810117
1906	172697_4	6.332734103339e-13
1907	173456_50	0.182799070155866
1908	173530_46	0.736436790147019
1909	173536_67	0.679648280640379
1910	173670_54	0.467923804259375
1911	173698_143	0.192209894988273
1912	174169_99	0.98385254105474
1913	174177_45	0.98154073701518
1914	174163_34	0.643288157174277
1915	174219_64	6.28729085010612e-94
1916	174505_51	0.911906071612593
1917	174510_147	0.961514955072549
1918	174511_129	0.956700242761182
1919	174600_125	0.0080028046546511
1920	174617_144	1.27685794706665e-06
1921	174625_92	5.31792180112543e-06
1922	174808_60	0.899384807671896
1923	174899_69	0.826219320478101
1924	174885_122	0.630852569057605
1925	174825_104	4.07438613018655e-06
1926	175153_46	0.922600968205749
1927	175236_43	0.621185316109617
1928	175249_111	0.778041275540508
1929	175344_20	3.97357304031169e-05
1930	175561_110	0.747467698280845
1931	176147_18	0.638990485755444
1932	176454_20	1.15930980430972e-10
1933	176476_55	3.45129461348771e-82
1934	176505_114	0.0491465363065541
1935	176559_10	1.42703583786803e-113
1936	176605_47	0.985028136266256
1937	176669_101	0.954410335995765
1938	176673_89	0.0055542943263289
1939	176781_38	0.196610886765253
1940	176805_112	0.700704191437555
1941	176835_127	0.0265327222582421
1942	176836_148	0.00698277083139192
1943	177342_128	0.183030639765526
1944	177343_114	0.183797648737521
1945	177544_117	0.914904364297427
1946	177925_132	0.761685815555485
1947	177966_25	0.742290780628216
1948	177970_76	0.896969893984033
1949	177971_49	0.896132899809523
1950	178029_62	0.226833288125181
1951	178434_14	6.14150758394171e-51
1952	178435_65	7.61949042323263e-50
1953	178446_28	3.56747698362538e-285
1954	178680_121	0.929159535829189
1955	178711_99	0.94498762963905
1956	179037_77	0.772261847970836
1957	179275_103	2.59385719613142e-35
1958	179306_136	0.636065981060378
1959	179416_138	0.469393471683829
1960	179553_36	0.674346546791442
1961	179510_40	0.529585515079932
1962	179509_68	0.000893261182626464
1963	179533_25	0.114535118992609
1964	179719_17	0.521498127660929
1965	179677_119	0.0707365579598027
1966	179741_13	0.325538754289229
1967	179742_68	0.322827806909081
1968	179910_43	2.57645127611079e-16
1969	179871_61	0.285024087278414
1970	179911_118	2.30861438574547e-11
1971	179912_49	1.05902123115371e-10
1972	180023_39	0.599224773637439
1973	180106_39	0.509721439297367
1974	180153_99	0.334036315399156
1975	180520_76	0.0111336810204463
1976	180863_15	0.0707095084713306
1977	180876_17	0.975591066053118
1978	181190_40	0.565463146031683
1979	181672_103	0.825417437701969
1980	181831_66	0.923956532705078
1981	182003_17	0.470256871402971
1982	182006_70	0.773688455439626
1983	182076_79	0.00312809306010225
1984	182112_78	0.46059793807829
1985	182113_77	0.498626553804617
1986	182281_134	0.572403989807077
1987	182413_62	0.144072163518555
1988	182852_13	0.972538639521544
1989	182969_78	0.760371410440627
1990	183304_30	0.816054787269997
1991	183306_5	0.414282766018406
1992	183694_21	0.584694470919864
1993	183766_75	8.17628983793685e-12
1994	183788_136	1.38254438200908e-11
1995	183795_45	0.860897767655292
1996	183820_132	0.0816090357041076
1997	183821_63	0.0598048974442412
1998	183917_6	0.00212845192682316
1999	183929_21	0.452232908172982
2000	183962_78	0.642370548037476
2001	184000_128	0.472426978739299
2002	184066_31	0.119254359840469
2003	184173_142	0.715787995311477
2004	184362_104	1.15149907333927e-05
2005	184384_37	0.837676365770017
2006	184387_123	0.728176159029704
2007	184399_42	0.414784581642139
2008	184491_11	0.790081332840681
2009	184589_131	4.17369777033919e-05
2010	184734_93	1.19491502875009e-07
2011	184763_65	1.84051842029446e-06
2012	184772_81	1.92174959766736e-09
2013	184656_47	0.6664225009726
2014	185007_30	0.982325669462426
2015	185040_131	0.943266891774302
2016	185357_84	0.700608953915937
2017	185359_84	0.693481235570738
2018	185366_5	0.579153025866069
2019	185574_122	0.97835072129696
2020	185658_31	0.00105631105468776
2021	185738_132	0.546295399870282
2022	185666_39	0.111082494989338
2023	185723_23	0.964068301317376
2024	185725_34	0.960062620929115
2025	185739_127	0.96648569348929
2026	185818_78	0.885398800201814
2027	185849_126	5.63057208533871e-07
2028	367458_143	0.0618603982775533
2029	367459_122	0.0633980469001344
2030	186037_12	0.993066712452868
2031	186086_42	0.957835677036411
2032	186229_25	0.537628271640848
2033	186443_31	0.896860505042156
2034	186354_61	0.096910312672577
2035	186578_129	0.430695757090707
2036	186591_37	0.302936658585457
2037	186592_10	8.56817803257748e-14
2038	186593_126	1.17320473543189e-13
2039	186594_113	0.716708843839444
2040	186636_144	0.676467766939783
2041	187035_67	0.570957514018509
2042	186756_41	0.585100322427884
2043	186764_141	0.883140897381828
2044	187337_41	0.0342477675647004
2045	187345_96	0.764588914589337
2046	187469_82	0.892645367999855
2047	187514_13	2.81100664706467e-15
2048	187703_107	0.615243092671732
2049	187599_141	0.799224892021307
2050	187865_126	0.108397775426679
2051	187994_40	0.919215577701582
2052	188048_54	0.222900459084496
2053	188027_70	0.00369096154037277
2054	188499_42	0.744855564181779
2055	188500_63	0.698458748586551
2056	188831_55	0.164565236305089
2057	188827_9	0.171416886252035
2058	189118_111	0.0004519037015725
2059	189183_50	0.966017333528066
2060	189601_147	0.971423410131501
2061	189602_114	0.970896414195498
2062	189648_82	0.817201403035265
2063	189693_21	0.972654089240964
2064	189759_122	0.742374933903144
2065	189839_66	0.681239595016316
2066	369614_55	2.57322750777435e-10
2067	190030_60	0.915646630288969
2068	190222_124	0.0425188235817632
2069	190223_143	0.0509972949198575
2070	190227_5	0.718099581154369
2071	190239_45	0.637495297519546
2072	190375_109	2.60687933959575e-06
2073	190442_145	0.0882706419611268
2074	190803_120	0.149524411079816
2075	190819_138	0.573176371294475
2076	190857_99	2.0827079333737e-41
2077	191324_50	0.831841007662228
2078	191095_66	0.887914437751129
2079	191096_84	0.887365246005556
2080	191118_84	0.755620597802653
2081	191339_8	0.741832945901746
2082	191562_133	0.932676790248837
2083	191628_89	0.842362243094554
2084	191751_148	0.874774724934222
2085	191752_33	0.875855799982632
2086	191823_36	0.15818531819494
2087	191951_82	0.695589946684863
2088	192140_47	0.78607997629278
2089	192437_120	0.527575532431681
2090	192530_67	0.977810978582947
2091	192780_86	0.949954270172723
2092	192784_53	0.0859936981095886
2093	193297_28	0.576067143083414
2094	193328_77	3.34279321897393e-08
2095	193612_43	0.992112140910742
2096	193613_38	0.975922739837222
2097	193628_115	0.91147192914968
2098	193658_25	0.486697315108709
2099	193437_91	0.751707703365882
2100	193449_107	0.980528825447573
2101	193452_58	0.475189874895354
2102	193517_124	0.609703938409727
2103	193707_76	0.990958935496294
2104	193737_20	0.620016524363375
2105	193848_46	0.960680004337047
2106	193849_36	0.963355260860417
2107	193852_123	6.14911782681384e-51
2108	193854_145	6.14911782681384e-51
2109	193868_33	0.979052091288299
2110	193901_42	0.0306283969747329
2111	193917_7	3.57019110789907e-05
2112	193920_8	0.856781350603201
2113	194327_15	0.117590224422522
2114	194441_100	0.000646928179098393
2115	194540_49	0.0682161807568897
2116	194760_118	0.963465549378338
2117	194770_148	0.854575583150675
2118	195324_88	0.835259365824465
2119	195526_31	5.98861748264121e-12
2120	195784_57	1.58327906719654e-40
2121	195764_123	0.564183073745891
2122	195980_99	2.39568966616967e-08
2123	195997_15	0.784440451116244
2124	196156_35	0.806956331179571
2125	196450_36	0.619827796330807
2126	196627_135	0.239317664714619
2127	196668_30	2.98179485803444e-05
2128	196669_48	1.08829630053796e-05
2129	196735_110	0.991789566619613
2130	196746_76	0.990717810583874
2131	196793_45	0.994854587483352
2132	197052_101	0.39820865783503
2133	197191_4	0.764523042578742
2134	197192_50	0.755288260884296
2135	197194_105	0.670706137949095
2136	197228_23	0.0684967172010194
2137	197374_37	4.17227783416957e-08
2138	197485_119	0.975635273796582
2139	197440_96	0.404391627160778
2140	197565_134	7.09458662063193e-25
2141	197566_129	1.66574719881612e-23
2142	197599_133	8.27777278077222e-07
2143	197788_19	0.289667946192132
2144	197884_68	0.014936808985099
2145	197886_25	0.0122213204767508
2146	198221_120	0.505152368549667
2147	198228_113	0.0668610938806842
2148	198232_64	0.0942170259931219
2149	198266_84	0.0954553570653806
2150	198295_64	0.324523322236841
2151	198325_17	0.632860927885808
2152	198335_122	0.700468700894292
2153	198662_105	0.892323943441995
2154	198663_62	0.872649185368485
2155	198782_36	0.936247398058652
2156	198524_90	0.975920760379031
2157	198542_66	0.398950357623408
2158	198569_117	0.7414099620796
2159	198932_111	0.900648047818843
2160	198933_10	0.905475485315961
2161	199001_134	0.995625208240311
2162	199002_141	0.995098416604719
2163	199160_15	0.905564303266345
2164	199162_40	0.943411310522347
2165	199364_67	0.00161271107528727
2166	199367_13	0.804731592474063
2167	199421_21	0.896425482731948
2168	199564_64	8.51934134630131e-08
2169	199565_50	1.059588489844e-07
2170	199814_24	0.175058898658408
2171	199874_131	0.852509043785665
2172	199906_109	0.478931221074664
2173	199969_65	0.984365346479447
2174	200227_34	0.964438020786127
2175	200229_42	0.963434626997435
2176	200235_128	0.934160845938691
2177	200241_32	0.778835682495338
2178	200322_57	0.136730333068947
2179	200327_145	0.976128766460096
2180	200339_18	0.879008882100612
2181	200446_111	0.019803233826114
2182	200448_34	0.0197769136183133
2183	200451_36	0.415790513574058
2184	200452_52	0.271323726599258
2185	200607_114	0.866302176093026
2186	200629_5	0.939400643086783
2187	200746_21	0.973261349802411
2188	200751_102	0.757289428690395
2189	200731_134	0.645560232934893
2190	200732_128	0.635614662309026
2191	200739_128	0.930222473515503
2192	200775_78	1.1739715740729e-14
2193	200790_96	0.506825360546354
2194	200827_80	0.363026003026736
2195	201317_10	0.108692294257131
2196	201319_40	0.113359749376397
2197	201320_12	0.119212191568102
2198	201219_17	0.551344848427771
2199	201221_44	0.543597610920595
2200	201225_127	0.000267689556307087
2201	201235_108	2.04591820256661e-05
2202	201780_19	0.434727026853148
2203	202216_127	0.978151139040914
2204	202293_32	4.55517978366705e-12
2205	202452_147	0.995727384307646
2206	202453_5	5.38408920012052e-09
2207	376208_136	0.309031299683126
2208	376209_122	0.332372266887781
2209	203079_74	0.231796947859716
2210	202952_68	0.724480434538117
2211	203387_100	0.158616173154792
2212	203146_20	0.000684404769204168
2213	203219_99	0.892421349308861
2214	203437_70	1.97082311242212e-15
2215	203448_83	0.742127391022045
2216	203609_110	2.97071163825754e-10
2217	203517_51	0.00559980730129569
2218	203571_66	0.00336771206147698
2219	203662_119	0.842927961752141
2220	203669_113	0.939265597327783
2221	204225_88	0.538903341133779
2222	204255_59	0.942954793013611
2223	204025_116	0.534432337222627
2224	204030_69	0.846229815424971
2225	204046_90	0.848481134390512
2226	204100_25	6.75538888358711e-13
2227	204099_92	3.72683743896895e-09
2228	204101_104	2.35856167597205e-10
2229	204104_94	0.848588912343596
2230	204322_32	0.867962394275098
2231	204605_132	0.739848751489437
2232	204614_39	0.94303381388787
2233	205005_143	0.761592188039223
2234	205006_102	1.30999421455175e-15
2235	205085_149	5.8229116983389e-13
2236	204792_82	0.619917209470586
2237	204801_10	0.987792292534404
2238	204818_73	0.812264907197333
2239	204863_120	0.033089965873418
2240	204899_45	NA
2241	204932_49	0.00120733563825386
2242	204953_37	0.00724181816021325
2243	205534_8	0.854838393736765
2244	205684_58	0.458804243816089
2245	205850_35	0.875103988838822
2246	206074_108	0.838760622604189
2247	206441_35	0.0512372380447101
2248	206442_69	0.0540656068978409
2249	206443_31	0.0687623442093228
2250	206444_124	0.0534982104179722
2251	206450_54	0.378179668508406
2252	206546_78	0.982309609997903
2253	206654_62	0.80292106140939
2254	206885_7	0.899922714323911
2255	207004_146	0.977289742404625
2256	207023_28	0.814327298732774
2257	207025_37	0.0930447515483967
2258	207312_73	0.44161174468725
2259	207320_143	0.388468072956809
2260	207333_4	0.937558973508895
2261	207526_21	0.498233197852745
2262	207530_69	0.503463901714066
2263	207554_105	0.61629769991921
2264	207724_108	0.986273447835383
2265	207725_78	0.985052900737821
2266	208411_37	9.41353617402711e-12
2267	208450_68	0.000397327313367751
2268	208496_120	0.925416646637611
2269	208629_145	1.10338297650737e-05
2270	208779_98	0.83727160180242
2271	208901_102	0.00998624613236594
2272	208914_71	0.370001320990811
2273	208915_105	0.366666981471364
2274	208935_18	0.0121849734098482
2275	209042_25	0.343108235652513
2276	209044_59	0.320087282844295
2277	209096_108	0.499445661084384
2278	209143_88	0.234463570205697
2279	209217_91	0.701020250995517
2280	209218_35	0.609006399473865
2281	209220_113	0.654812524559101
2282	209151_132	0.636631088340519
2283	209207_69	1.55269440885866e-09
2284	379592_99	0.289451262614487
2285	209298_37	0.454292859686457
2286	209366_98	0.000514853019159336
2287	209491_108	0.000157497609629814
2288	379856_45	0.648339288241563
2289	209617_93	0.986152389782983
2290	209743_24	0.686838451050545
2291	210032_29	0.999147378837242
2292	210352_47	9.49739952357463e-16
2293	210353_8	0.682633937218746
2294	210393_93	0.0790361222662469
2295	210437_82	0.0195152512399962
2296	210522_26	0.981625911912948
2297	210729_93	0.457723255553909
2298	210656_53	0.58400577426757
2299	210658_42	0.596122489857303
2300	210659_51	0.595341804381059
2301	210672_121	0.829117224572722
2302	210671_5	0.752145855532767
2303	210677_39	0.775369099636921
2304	210739_11	0.614077330001072
2305	211415_99	0.935828068307993
2306	211430_95	0.444325885896578
2307	211472_30	0.000874532669868701
2308	211473_72	0.000718342298026259
2309	211521_135	0.00170672945163662
2310	211536_112	0.941384203629724
2311	211705_69	0.448250705161273
2312	211704_25	0.864207782342821
2313	211757_79	1.63594735178023e-07
2314	211759_119	1.81870078776725e-07
2315	211839_45	0.00537139855411292
2316	212015_52	0.00565354410453888
2317	212130_146	0.0443769532424309
2318	212131_125	0.0570637879315438
2319	212140_104	0.0769260561153189
2320	212228_106	0.975146594578854
2321	213187_5	0.225972849892964
2322	213333_48	0.412422045717004
2323	213544_100	0.753322086632232
2324	213585_128	0.676117786920858
2325	213586_44	0.681963882688715
2326	213483_42	0.821168336712454
2327	213657_127	0.891815205142223
2328	213816_6	0.0527942829204569
2329	213747_46	0.0322698502810032
2330	213900_23	0.522574047232732
2331	213901_91	0.53570457713141
2332	214119_95	0.137435316890049
2333	214120_121	1.58922311086681e-13
2334	214121_12	1.48875654999956e-22
2335	214246_38	0.655723506090853
2336	214257_35	7.55061145687743e-05
2337	214258_128	0.00434460296320948
2338	214668_42	0.27139499115142
2339	214646_100	0.275490592980907
2340	214876_130	0.784946895951126
2341	214877_144	0.764134238248556
2342	214916_145	0.856427479021171
2343	214917_8	0.850552126418182
2344	215068_104	0.690711762425552
2345	215126_87	0.94651316866912
2346	215134_13	0.829433641260368
2347	215362_61	4.17085058949871e-06
2348	215395_102	0.894014101648691
2349	215667_28	0.133040461681239
2350	215719_67	8.9644240458749e-18
2351	215827_51	NA
2352	215828_38	NA
2353	215881_14	0.395678259701516
2354	215882_99	0.464336808855979
2355	215953_13	0.753577113389102
2356	216194_39	0.217546952517734
2357	216074_15	4.07433146308342e-19
2358	216075_84	1.22217204295988e-20
2359	216165_93	0.293384308479304
2360	216166_24	0.221183025763093
2361	216176_56	0.348803980491944
2362	215999_108	0.472205362007279
2363	216489_56	3.16880182027694e-05
2364	216564_88	0.376083355825715
2365	216613_128	0.960529560495686
2366	216614_92	0.966603534482154
2367	216737_68	0.071599246607824
2368	216757_50	NA
2369	216765_122	0.000558214699857616
2370	216766_34	0.262438899472772
2371	216787_49	0.29711041540933
2372	217215_111	0.673517094418181
2373	217286_140	0.00782056104510865
2374	217287_123	0.00509747149769441
2375	217638_99	0.159433507694046
2376	217648_51	0.557764703796272
2377	218015_119	0.373890073445782
2378	218023_47	0.523520384231071
2379	218123_79	0.313790242538724
2380	218403_99	4.56291846458625e-09
2381	218580_13	0.197861686791908
2382	218675_43	0.811479926079365
2383	218687_22	1.44009533762344e-30
2384	218692_48	0.742213087143393
2385	218697_120	0.369611069566187
2386	384443_30	0.912335499100724
2387	218764_8	0.745132488577523
2388	218906_50	0.61915075249337
2389	219109_32	0.715665896730727
2390	384630_98	0.238143450035849
2391	219329_19	0.228651693577549
2392	219538_115	0.573477193203162
2393	219539_51	0.475453327841982
2394	219579_66	0.127196817498848
2395	219620_128	0.833739040490812
2396	219243_51	0.807716676601898
2397	219289_18	1.62245204836112e-10
2398	219303_65	0.937251914852784
2399	219304_24	0.919770818709373
2400	384731_92	0.968510513447223
2401	219872_71	0.0988697098055422
2402	220009_136	3.00245061585345e-05
2403	220010_21	0.623845212703798
2404	220168_7	0.609484413602153
2405	220169_43	0.614098522079543
2406	220210_44	0.120811412004236
2407	220524_115	0.943348711396887
2408	220911_96	0.866887180272674
2409	221038_47	0.23770354785371
2410	221043_34	0.0618690557939462
2411	221217_36	0.825836640468864
2412	221327_16	0.672553598802666
2413	221329_99	0.0584531743888163
2414	221419_66	0.00790300408797992
2415	221733_50	0.160273098021436
2416	221745_121	1.73100496036511e-08
2417	221822_136	0.866926592500062
2418	221824_132	0.86860217178403
2419	222030_45	0.827237712426541
2420	222097_73	0.384901301574906
2421	222101_54	0.466117540276484
2422	222159_106	0.260651167602613
2423	222179_99	9.78833734291452e-34
2424	222180_12	4.52667210798399e-07
2425	222501_15	0.0413694134091904
2426	222502_37	0.0413694134091904
2427	222778_31	0.00060282936301567
2428	222942_47	0.475609372957413
2429	223280_77	0.934988426935466
2430	223124_107	0.624432018352983
2431	223366_31	0.854925822037455
2432	223545_58	0.087323165511694
2433	223559_78	0.0403857153810344
2434	223378_140	0.384298676357536
2435	223665_58	0.0430256567719367
2436	223734_121	0.842444246358519
2437	223812_22	0.602035580748824
2438	223874_140	1.35100836737078e-21
2439	223887_136	0.0357496312774179
2440	223888_137	0.0223788068767462
2441	223951_55	0.385695896858216
2442	224019_64	0.845381560852935
2443	224268_12	0.896287353535581
2444	224309_16	0.0310747176192849
2445	224401_70	0.252022762088147
2446	224478_44	0.0319519380587579
2447	224491_142	0.194289580509159
2448	224722_68	0.698058750085292
2449	225111_18	0.722035116973245
2450	225125_11	0.486147431641411
2451	225126_146	0.528255291282318
2452	225139_18	0.939404434747328
2453	224990_55	0.923335987078739
2454	224992_78	0.93615177133895
2455	225291_79	0.18903405786755
2456	225400_46	0.714106725322285
2457	225401_40	0.760600231077449
2458	225429_80	0.573969746308102
2459	225430_50	0.830629660101779
2460	225467_59	0.991872139300758
2461	225508_39	0.975892939564118
2462	225570_68	2.62999352092438e-11
2463	225697_31	0.793922695517271
2464	226233_61	NA
2465	226313_26	0.0423768343044609
2466	226399_92	0.998853836729302
2467	226696_111	9.14853461328352e-26
2468	226954_118	0.756597116888443
2469	226953_105	0.238706905351814
2470	227212_15	0.448045321535422
2471	388686_36	0.983450085328194
2472	388687_115	0.0629243829926473
2473	227368_53	0.934493343085074
2474	227606_33	0.273190591092821
2475	227757_122	0.00926368802232675
2476	227792_41	0.344092996327634
2477	227842_84	0.968472734535956
2478	227845_69	0.922444260695071
2479	227846_69	0.924194466124756
2480	227847_85	0.933178750711044
2481	227848_13	0.93062975436789
2482	228134_44	6.69389090486759e-19
2483	228425_47	0.888233974709698
2484	228426_18	0.923963562918635
2485	228702_40	0.962015946959381
2486	228710_13	0.95127427091002
2487	228671_116	0.413079609321413
2488	228714_13	0.944415773021581
2489	228795_96	0.887337943523788
2490	228881_17	0.0527848017393456
2491	228884_88	0.913592360138473
2492	228890_8	2.10721462779895e-11
2493	228992_134	0.116915420423433
2494	228995_84	0.216703856746959
2495	229110_69	0.183695269351364
2496	229183_73	3.51153222869245e-34
2497	229184_86	1.13269738516512e-51
2498	229142_39	5.55609284151999e-24
2499	229299_134	0.9056483842159
2500	229333_19	0.168139453060827
2501	229662_43	0.922170395409942
2502	229763_113	0.444135943353261
2503	229962_105	0.793141703718226
2504	230028_125	0.621783574809727
2505	230447_5	0.101028623934442
2506	230647_132	0.626800738277278
2507	230850_67	0.883059991329937
2508	230800_108	0.33376184405437
2509	231095_105	0.99990472719428
2510	231306_124	0.933808723035354
2511	231338_64	0.613244053280459
2512	231406_96	0.792800285866586
2513	231440_15	0.740377078349254
2514	231441_47	0.719090694795852
2515	231449_41	0.896265468451736
2516	231488_37	6.36499884457669e-05
2517	231489_30	0.000171090231207038
2518	231493_10	0.00238032524239066
2519	231655_101	1.52860783608728e-80
2520	231501_40	0.940195706347376
2521	232665_95	1.2301987698697e-05
2522	232731_46	0.00164908216510252
2523	232732_78	0.823237410869932
2524	232760_74	0.180195512284015
2525	232900_18	0.235445388759482
2526	232975_16	0.545135785907878
2527	232824_127	0.487040030581515
2528	233019_136	0.00138785010803791
2529	233020_139	0.00127309150577737
2530	233161_23	0.541357923537983
2531	233374_101	0.648980837819
2532	233716_49	0.865150830376039
2533	233725_36	0.00104022073379787
2534	233875_9	0.106780111705297
2535	233925_17	0.648451786540138
2536	233935_73	3.25557762741503e-07
2537	234010_140	3.09805865703276e-06
2538	234080_147	0.62241977648795
2539	234124_71	0.376271451097342
2540	234188_30	0.824859359365992
2541	234279_42	0.35147783112978
2542	234469_98	0.461250951723946
2543	234775_128	0.340813132104464
2544	234796_32	0.118215657308101
2545	234817_121	0.000104842829912862
2546	235078_115	1.30839698096013e-39
2547	235110_19	0.170821823444706
2548	235342_20	0.00215435452637582
2549	235344_19	0.00474669210128432
2550	235435_51	0.0931234761935307
2551	235708_35	0.648746183922241
2552	235674_129	0.000246610361874454
2553	235675_60	0.000387453092955873
2554	235908_32	0.88496838373743
2555	235842_69	0.00171624136404903
2556	235852_137	0.797800561721901
2557	235916_144	0.666242678798834
2558	236041_37	4.35024927101321e-07
2559	236000_53	5.87242619044634e-16
2560	236013_129	0.498530389155378
2561	236015_125	0.534861347926058
2562	236196_74	0.736460526511016
2563	236198_18	0.775212271362646
2564	236199_8	0.782273333100972
2565	236593_52	0.863736690914014
2566	236955_116	0.946676180354114
2567	236989_59	0.183162708971912
2568	236991_143	0.195780999403271
2569	237373_82	4.43376829080311e-136
2570	237449_130	0.997505144698623
2571	237470_62	0.342679397160903
2572	237766_99	0.765791191053982
2573	237832_97	0.746486395499522
2574	237925_124	0.607335980776583
2575	237926_124	0.59252671398697
2576	237928_74	0.550631919108486
2577	238088_87	0.511292549198064
2578	238110_55	0.627707327088306
2579	238150_118	0.270854989054219
2580	238368_147	0.991782119077197
2581	238799_123	0.933988041912797
2582	238588_57	0.00738866326718913
2583	238720_140	0.000619834377578253
2584	238747_63	0.978025653919474
2585	238919_93	0.74653318446939
2586	239018_45	0.619711381242274
2587	239174_13	0.984810539551515
2588	239116_138	0.179222362240216
2589	239249_117	0.933178521050737
2590	239358_55	0.0346138506872979
2591	239675_19	1.57285854430384e-19
2592	239676_35	1.55752500673572e-19
2593	239741_37	1.43391659782397e-08
2594	239842_114	0.999563984456544
2595	239891_80	0.000216486776452222
2596	240073_9	5.01166200671741e-06
2597	240104_33	0.776378630262005
2598	240106_134	0.775340290692224
2599	240297_113	0.371436199951965
2600	240513_138	0.761713644034876
2601	240514_135	0.742497750855949
2602	240535_75	0.0436250508927255
2603	240536_68	0.0318324044856962
2604	240866_140	0.117036165122629
2605	241067_11	0.178045496764023
